4299.032787386899; 1091.4620970566345
4358.846037827804; 1016.5252587233184
4450.129887337507; 941.7136499786483
4450.129887337507; 891.3216806856558
4579.922868637854; 992.2224307321319
4624.538325811067; 1090.9619959319532
4647.785561692872; 1172.3529271625546
4685.22445685379; 1279.24858565974
4710.351114192692; 1430.3432383587965
4780.146418832591; 1554.1957022517995
4870.47454115945; 1679.9723061848658
5019.234359845553; 1806.9616936610582
5151.8298563917415; 1960.1885610226034
5295.003710214278; 2073.289428872976
5348.372753603529; 2226.945798071346
5393.257633276927; 2395.2810032402826
5420.3691682105555; 2573.9803091186345
5511.729107151436; 2778.717118454096
5680.074884487458; 2935.008136686585
5766.16624968588; 3166.4291475295604
5892.8292538766655; 3415.158132882004
6052.548172218681; 3658.190448261126
6258.298175078751; 3870.32839574083
6363.781348162656; 4138.158904784129
6514.451377300048; 4428.580913471697
6691.018707312118; 4750.257885460544
6895.383748400725; 5137.507281223334
7105.990749323275; 5495.545832896436
7298.59112977442; 5838.263183782752
7521.513369476913; 6214.303458248523
7803.241140029008; 6714.131443861454
7987.992077500118; 7169.549770430153
8287.192396456456; 7696.66800022236
8607.18526338763; 8116.915071801494
8860.197741391125; 8843.228578695172
9100.344051182876; 9446.526010573796
9346.999273279956; 10090.98123771603
9600.339824881677; 10720.282577890805
9860.546904789371; 11451.63526098621
10127.806623006658; 12115.713972554277
10402.310133852414; 13013.638108636249
10720.02984603883; 14055.195099150042
11047.453731068883; 15180.113940933406
11384.87818531636; 16341.056087273926
11771.895132978516; 17494.308082996522
12212.826313722779; 18588.708604938663
12712.699359224189; 19729.858961915685
13233.032292977572; 20960.26722387799
13728.692209062203; 22332.815808498257
14195.384646843155; 23647.392226465203
14628.956946297416; 25177.433937506165
15092.580182485788; 27018.61639442999
15536.2340594019; 28848.639897798585
15819.234848461167; 31063.461857718346
16280.62040458045; 33666.7105547243
16946.988949848765; 35733.49096342673
17581.759797134222; 37739.88844508285
18130.88065351527; 40181.74769696193
18424.15325407856; 43159.71178300686
18797.42390328234; 46104.1277333126
19178.256961223975; 49249.415861171394
19632.32481444872; 52972.18743945611
20164.43826094643; 56508.27775781761
20710.974080882836; 60197.59287203851
21415.021839797926; 64481.42390026532
22217.14849475196; 69260.29429784506
22819.320859391795; 73310.27929582543
23281.636961201737; 78168.18021655195
23753.31951959072; 83500.92288622403
24315.707374911886; 88830.31861960134
24974.758963431435; 94499.85980168992
25651.67344977391; 100393.13093346659
26346.93498893444; 106653.9226595118
27151.65437279873; 113492.24827772929
28168.653835206365; 120371.1756031378
29321.601598367295; 127643.64282783962
30521.73970837107; 134860.1334273706
31770.999674091065; 141963.16951987316
33071.3920613854; 149303.40616954167
34425.00972891264; 158178.81964425603
35834.03119639003; 165596.82010041326
37300.7241507151; 169746.164771993
38827.44909559342; 173680.79640820427
40281.78017666507; 180729.139550062
41651.11688423544; 195408.7568208918
43211.2120039781; 206153.87360895975
44979.85421581134; 212095.65434680073
46820.887252349574; 216416.00799345295
47929.42698063347; 222245.77113688487
